BAHIA BLANCA,EL MUNDO DE LA PARRILLA,AV COLON 379,BUENOS AIRES,2914546446,Restaurants,-38.7223699,-62.2716184
BAHIA BLANCA,FASPYGP BAHIA BLANCA,9 DE JULIO 551,BUENOS AIRES,2914551049,Lodging,-38.7205577,-62.2811695
BAHIA BLANCA,HERZ,AV FALUCHO 170,BUENOS AIRES,2914547456,Car Rental,-38.7297181,-62.2506079
BAHIA BLANCA,HOTEL ARGOS,ESPAÑA 149,BUENOS AIRES,2914550404,Lodging,-38.7236972,-62.2644919
BAHIA BLANCA,HOTEL AUSTRAL,AV COLON 159,BUENOS AIRES,2914561700,Lodging,-38.7203999,-62.2691417
BAHIA BLANCA,HOTEL AUSTRAL,AV COLON 159,BUENOS AIRES,2914514500,Lodging,-38.7203999,-62.2691417
BAHIA BLANCA,HOTEL EGEO,RODRIGUEZ 80,BUENOS AIRES,2914522452,Lodging,-38.7152974,-62.2669351
BAHIA BLANCA,HOTEL LAND PLAZA,SAAVEDRA 41,BUENOS AIRES,2914599000,Lodging,-38.7211537,-62.2690749
BAHIA BLANCA,IL MERCATO CAFETERIA,AV L N ALEM 359 LOCAL 3,BUENOS AIRES,2914556700,Restaurants,-34.6333976,-58.4803526
BAHIA BLANCA,IL MERCATO RESTAURANT,AV L N ALEM 359 LOCAL 1,BUENOS AIRES,2914556701,Restaurants,-34.6334233,-58.4803398
BAHIA BLANCA,LA RIVERA,AV GRAL JUSTO JOSE DE URQUIZA 804,BUENOS AIRES,2914533898,Restaurants,-34.625169,-58.4840976
BAHIA BLANCA,LA RUEDA,FITZ ROY 197,BUENOS AIRES,291451962,Restaurants,-38.7232729,-62.2661182
BAHIA BLANCA,LOLOS,SAAVEDRA 1132,BUENOS AIRES,2914535353,Restaurants,-38.7304351,-62.2566808
BAHIA BLANCA,LOS ALTOS,AV L N ALEM 261,BUENOS AIRES,2914526745,Restaurants,-38.712162,-62.2621469
BAHIA BLANCA,LOS ALTOS,AV L N ALEM 261,BUENOS AIRES,2914526745,Restaurants,-38.712162,-62.2621469
BAHIA BLANCA,NEVADA CORP,AV COLON 369,BUENOS AIRES,2914862091,Car Rental,-38.7222837,-62.2715088
BAHIA BLANCA,NEW YORK,BELGRANO 67 69,BUENOS AIRES,2914558801,Restaurants,-38.7190786,-62.2631973
BAHIA BLANCA,NGV 6 SA,DON BOSCO 1395,BUENOS AIRES,2914020089,Gas Stations,-38.7189144,-62.2982311
BAHIA BLANCA,NICE BAR,ALSINA 1101,BUENOS AIRES,2914532156,Restaurants,-38.7093462,-62.2537091
BAHIA BLANCA,OPPESA BAHIA BLANCA BRANDSEN,CNEL BRANDSEN 306,BUENOS AIRES,43292000,Gas Stations,-38.7203284,-62.2559898
BAHIA BLANCA,PARADORES AUSTRAL SA,PRESIDENTE H YRIGOYEN 3664,BUENOS AIRES,2914861400,Lodging,-34.6018874,-58.5086872
BAHIA BLANCA,PLANETA EMPANADA,PERU 560,BUENOS AIRES,2914538888,Restaurants,-38.7040786,-62.2703221
BAHIA BLANCA,PLANETA EMPANADA,DONADO 289,BUENOS AIRES,2914563366,Restaurants,-38.7233171,-62.2683075
BAHIA BLANCA,PLANETA EMPANADA,GARIBALDI 208,BUENOS AIRES,2914822727,Restaurants,-38.729633,-62.2480489
BAHIA BLANCA,PLATAFORMA URBANA,CNEL BRANDSEN 301,BUENOS AIRES,2914559551,Gas Stations,-38.7203744,-62.2559952
BAHIA BLANCA,RESTAURANT VICTOR,CHICLANA 81,BUENOS AIRES,2914523214,Restaurants,-38.7189638,-62.2656182
BAHIA BLANCA,RESTAURANT Y MARISQUERIA LOS ALTOS,RAWSON 41,BUENOS AIRES,2914514528,Restaurants,-38.7242355,-62.2238579
BAHIA BLANCA,RIO OJA APART HOTEL,ESTADOS UNIDOS 65,BUENOS AIRES,2914539221,Lodging,-38.7340681,-62.2485931
BAHIA BLANCA,RRM,GRAL GUEMES 90,BUENOS AIRES,2914558877,Restaurants,-38.720049,-62.2705624
BAHIA BLANCA,SERVIAUT SA,PRESIDENTE H YRIGOYEN 3795,BUENOS AIRES,2914592500,Car Rental,-34.6009644,-58.5094762
BAHIA BLANCA,SERVICENTRO UNIVERSITARIO,PERU 579,BUENOS AIRES,2914548544,Gas Stations,-38.7018193,-62.2674587
BAHIA BLANCA,TIERRA FERTIL,DORREGO 2,BUENOS AIRES,2914502950,Restaurants,-38.7150117,-62.260529
BAHIA BLANCA,TRIVELLINI MARIA MACARENA,RN 3 0 KM 696/50,BUENOS AIRES,2914840094,Restaurants,-38.7025528,-62.3463249
BAHIA BLANCA,V Y F PARRILLA SALON EVENTOS,SARMIENTO 4404,BUENOS AIRES,2914861211,Restaurants,-38.6977117,-62.2429566
BAHIA BLANCA,VICTOR EXPRESS,SARMIENTO 2153 LOC 203,BUENOS AIRES,2914594203,Restaurants,-34.6311758,-58.4813615
BAHIA BLANCA,YESTERDAY,SARMIENTO 4400 CALLE CABRERA,BUENOS AIRES,2914553656,Restaurants,-38.6897234,-62.2316943
BAHIA BLANCA,YORK,AV L N ALEM 199,BUENOS AIRES,2914558862,Restaurants,-38.7127922,-62.2616622
BAHIA BLANCA,YPF BAHIA II,AVENIDA PARCHAPPE Y FALUCHO 63,BUENOS AIRES,0291- 4536764,Gas Stations,-38.7297431,-62.2519445
CORDOBA,AEROPLANTA YPF,AEROPUERTO INT.CORDOBA,CORDOBA,0518-15835,Gas Stations,-31.3989296,-64.1821289
CORDOBA,AGUILERA GUSTAVO EDUARDO,LEON SCHNEIDER 3892 EX PUBLICA,CORDOBA,3514623591,Restaurants,-31.3989296,-64.1821289
CORDOBA,AL TACO,LEON MORRA 40,CORDOBA,3517014281,Restaurants,-31.4184805,-64.1708753
CORDOBA,ALCORTA CARNES Y VINOS,AV HIPOLITO YRIGOYEN 171,CORDOBA,3514247916,Restaurants,-31.4226062,-64.1879359
CORDOBA,ALMA BELEN,JOSE BAIGORRI 644,CORDOBA,3514742088,Restaurants,-31.3925597,-64.1838761
CORDOBA,AMBIGU,LA TABLADA 350,CORDOBA,3514250350,Restaurants,-31.4075185,-64.1861788
CORDOBA,AMERIAN EXECUTIVE CORDOBA HOTEL,BOULEVARD SAN JUAN 137,Cordoba,3515266700,Lodging,-31.4202763,-64.1887665
CORDOBA,AMONA PETRA,GRAL JUSTO JOSE DE URQUIZA 1971,CORDOBA,3514734660,Restaurants,-31.3923015,-64.1860008
CORDOBA,ANTARES,SAN LORENZO 79,CORDOBA,3547635623,Restaurants,-31.4234703,-64.1862229
CORDOBA,APART HOME CORDOBA,BOLIVIA 60,CORDOBA,3515891014,Lodging,-31.4311883,-64.1897385
CORDOBA,APART HOTEL MAGALI,AYACUCHO 498,CORDOBA,3514262600,Lodging,-31.4203904,-64.192182
CORDOBA,APART HOTEL NUEVA CORDOBA,BUENOS AIRES 468,CORDOBA,351215243,Lodging,-31.4220476,-64.1853095
CORDOBA,AREZZO,AV RECTA MARTINOLI 8147 VILLA ARGUELL,CORDOBA,3543441889,Restaurants,-31.3989296,-64.1821289
CORDOBA,ARGENTUM,J CAMANO 4495,CORDOBA,3514771372,Restaurants,-31.3614465,-64.2174589
CORDOBA,ASSADOURIAN,INDEPENDENCIA 480,CORDOBA,3513547471,Restaurants,-31.4217749,-64.1867605
CORDOBA,AVE CESAR,DUARTE QUIROS 1400 LOCAL 205,CORDOBA,3514828304,Restaurants,-31.3847212,-64.2051508
CORDOBA,AVENIDA COLON,COLON 1501,CORDOBA,3514804212,Gas Stations,-31.4077109,-64.2037078
CORDOBA,AVILA ELSA,JUAN ANTONIO SARACHAGA 700,CORDOBA,3514715493,Restaurants,-31.3821382,-64.1996617
CORDOBA,AZUR REAL HOTEL BOUTIQUE,SAN GERONIMO 243 NRO 257,CORDOBA,3514247133,Lodging,-31.4180339,-64.181442
CORDOBA,AZUR REAL RESTAURANT,SAN JERONIMO 243,CORDOBA,3514247133,Restaurants,-31.4180339,-64.181442
CORDOBA,BAJO FONDO,AV DR AMADEO SABATTINI 1457 LOC 2,CORDOBA,3514589595,Restaurants,-31.3854781,-64.2067559
CORDOBA,BAJO FONDO,AV PUEYRREDON 129,CORDOBA,3514680404,Restaurants,-31.4267918,-64.1907513
CORDOBA,BALUCH,SAN MARTIN 338 PISO 2 DPTO 3,CORDOBA,3514223977,Lodging,-31.4118311,-64.1825886
CORDOBA,BAR DE LA GALERIA,SAN JERONIMO 270,CORDOBA,3514221919,Restaurants,-31.4181954,-64.1810597
CORDOBA,BETO'S,SAN JUAN 454,CORDOBA,3514264747,Restaurants,-31.4191679,-64.1924273
CORDOBA,BETO'S,SAN JUAN 450,CORDOBA,3514246225,Restaurants,-31.4191807,-64.1923754
CORDOBA,BETOS,JOSE MANUEL ESTRADA 174,CORDOBA,3514822302,Restaurants,-31.4280754,-64.1866783
CORDOBA,BETOS,AV RAFAEL NUNEZ 4691,CORDOBA,3514822181,Restaurants,-31.3633644,-64.2369679
CORDOBA,BETOS,CNEL JUAN PRINGLES 38,CORDOBA,3516590263,Restaurants,-31.38536,-64.206495
CORDOBA,BETOS,BVRD ELIAS YOFRE 885 BO JARDIN,CORDOBA,3514646868,Restaurants,-31.3989296,-64.1821289
CORDOBA,BIFUEL SRL - UGTL,RECTA MARTINOLI 7365-ARGUELLO,CORDOBA,3543425479,Gas Stations,-31.3477274,-64.2650588
CORDOBA,BOCADILLY,9 DE JULIO 497,CORDOBA,3512108440,Restaurants,-31.4128038,-64.1905193
CORDOBA,BODEREAU,AV RAFAEL NUNEZ 5660 5672,CORDOBA,3543427105,Restaurants,-31.3515702,-64.2471884
CORDOBA,BONAFIDE,AV DR VELEZ SARSFIELD 361 PISO 1 LOC 5,CORDOBA,3515704618,Restaurants,-31.3854372,-64.2067442
CORDOBA,BONAFIDE,AV HIPOLITO YRIGOYEN 23 NRO 23 27,CORDOBA,3514022872,Restaurants,-31.4204561,-64.1889547
CORDOBA,BONAFIDE,25 DE MAYO 240 PB LOCAL 5,CORDOBA,3515694464,Restaurants,-31.3854372,-64.2067442
CORDOBA,BRIO RESIDENCIAL,SAN JERONIMO 532,CORDOBA,3514282921,Lodging,-31.4192507,-64.177488
CORDOBA,BURGER KING DINO MALL,RODRIGUEZ DEL BUSTO 4086,CORDOBA,55307000,Restaurants,-31.3743338,-64.2225258
CORDOBA,BURGER KING NUEVOCENTRO,DUARTE QUIROS 1400 LOC 2200,CORDOBA,3514866158,Restaurants,-31.3789,-64.14114
CORDOBA,BURGER KING PATIO OLMOS,AV DR VELEZ SARSFIELD 361,CORDOBA,55307000,Restaurants,-31.4194683,-64.1887971
CORDOBA,BURGER KING RIVERA INDARTE,ENRIQUE BORDEAU 7571 LOC 570,CORDOBA,3543446995,Restaurants,-31.3827044,-64.2008729
CORDOBA,CABANA LAS CHILCAS GRILL AND BAR,AV PRES J F ALCORTA 250,CORDOBA,3514231344,Restaurants,-31.3843606,-64.2043696
CORDOBA,CAETANO RESTO BAR,AV AMBROSIO OLMOS 621,CORDOBA,3515373912,Restaurants,-31.4295954,-64.1872022
CORDOBA,CAFE CAFE,AEROPUERTO INT DE CORDOBA 1 CAMINO PAJ,CORDOBA,4750509,Restaurants,-31.3989296,-64.1821289
CORDOBA,CAFE DU SENS,BVRD CHACABUCO 1028,CORDOBA,3514680174,Restaurants,-31.3821382,-64.1996617
CORDOBA,CAFE MARTINEZ,AV PRES J FIGUEROA ALCORTA 181,CORDOBA,3516505677,Restaurants,-31.384852,-64.2054251
CORDOBA,CAFE MARTINEZ,ITUZAINGO 942,CORDOBA,3514602229,Restaurants,-31.4277629,-64.186188
CORDOBA,CAMBA,AV RAFAEL NUNEZ 5353,CORDOBA,3543420869,Restaurants,-31.3544417,-64.2444338
CORDOBA,CAPITALES SABORES,AV RAFAEL NUNEZ 4605,CORDOBA,3514820775,Restaurants,-31.3640993,-64.2364431
CORDOBA,CAPITANA RESTO BAR,BVRD DR ARTURO ILLIA 164,CORDOBA,3514822688,Restaurants,-31.3849408,-64.2055485
CORDOBA,CAPPRI HERMANOS,AV OCTAVIO PINTO 2568,CORDOBA,3573154048,Gas Stations,-31.3897518,-64.2149431
CORDOBA,CAPPRI HERMANOS SOCIEDAD DE HECHO DE D,AV DR AMADEO SABATTINI 1778,CORDOBA,3573154048,Gas Stations,-31.3888923,-64.1441377
CORDOBA,CAPRICCIO,AV EMILIO CARAFFA 2775 VILLA CABRERA,CORDOBA,3514876462,Restaurants,-31.3839611,-64.2212629
CORDOBA,CARE CENTRAL DE RESERVAS,BOULEVARD MITRE 517 PISO 18,CORDOBA,3514265878,Lodging,-33.6836957,-65.46488
CORDOBA,CARMELO,JUAN BEVERINA 1929,CORDOBA,3514821131,Restaurants,-31.3753949,-64.2308369
CORDOBA,CARMELO,AV RAFAEL NUNEZ 6100,CORDOBA,3543441308,Restaurants,-31.3464619,-64.2504271
CORDOBA,CASA CHINA,AV RAFAEL NUNEZ 4580,CORDOBA,3514811387,Restaurants,-31.364316,-64.2361102
CORDOBA,CASA HELADERIA,AV RECTA MARTINOLI 6667,CORDOBA,3515871208,Restaurants,-31.3482174,-64.2572276
CORDOBA,CAYENA,AV COLON 1724 BO ALBERDI,CORDOBA,3543494691,Restaurants,-31.3989296,-64.1821289
CORDOBA,CEIBO SRL,11 DE SEPTIEMBRE 3550,CORDOBA,3514570100,Lodging,-31.44311,-64.1486163
CORDOBA,CHICKEN RANCH,AV RAFAEL NUNEZ 4675 LOCAL 2,Cordoba,3514816615,Restaurants,-31.3854781,-64.2067559
CORDOBA,CHLOE,AV RECTA MARTINOLI 7759,CORDOBA,3512312591,Restaurants,-31.3475291,-64.2683716
CORDOBA,CINE HOYTS NUEVO CENTRO,DUARTE QUIROS 1400 BO ALTO ALBERDI,CORDOBA,3514803737,Restaurants,-31.3989296,-64.1821289
CORDOBA,CINE HOYTS PATIO OLMOS,AV DR VELEZ SARSFIELD 354 P 1 LOC 237,CORDOBA,3514238407,Restaurants,-31.3844102,-64.2045448
CORDOBA,COCINANDO ENTRE DUENDES,AV RECTA MARTINOLI 7850,CORDOBA,3515980675,Restaurants,-31.347408,-64.2697196
CORDOBA,COLOR MAIS,AV HIPOLITO YRIGOYEN 464 BO NUEVA CORD,CORDOBA,3514684628,Restaurants,-31.3989296,-64.1821289
CORDOBA,COLOR MAIZ,AV HIPOLITO YRIGOYEN 464,CORDOBA,3514684628,Restaurants,-31.4260991,-64.1862384
CORDOBA,COLORES SANTOS,OBISPO DE ORO 75 ESQ BUENOS AIRES,CORDOBA,3516853288,Restaurants,-31.4247398,-64.1864548
CORDOBA,COLORES SANTOS,BUENOS AIRES 680 ESQ OBISPO ORO 75,CORDOBA,3516753230,Restaurants,-31.4246705,-64.186681
CORDOBA,COLUMBIA APART HOTEL,SAN JERONIMO 378,CORDOBA,3514218725,Lodging,-31.4186697,-64.1795836
CORDOBA,COMER BIEN,AV MAIPU 177 PB,CORDOBA,3514297402,Restaurants,-31.3989296,-64.1821289
CORDOBA,COMO EN CASA,AV COLON 737,CORDOBA,3514250571,Restaurants,-31.4105963,-64.1933659
CORDOBA,CORDOBA B Y B,TUCUMAN 440,CORDOBA,3514230973,Lodging Small,-31.4096517,-64.1862569
CORDOBA,CORDOBA BACKPACKERS,DEAN FUNES 285,CORDOBA,3514220593,Lodging,-31.4147775,-64.1881737
CORDOBA,CORDOBA INN,CASEROS 222,CORDOBA,3514241420,Lodging,-31.4172958,-64.1882686
CORDOBA,CORDOBA PARK HOTEL,BOULEVARD SAN JUAN 165,CORDOBA,051-207000,Lodging,-31.4202763,-64.1887665
CORDOBA,CORINTO SA,OBISPO TREJO Y SANABRIA 628,CORDOBA,3514222884,Lodging,-31.3824319,-64.2003026
CORDOBA,CORRADINI CAFE,AV 24 DE SEPTIEMBRE 715,CORDOBA,3514218524,Restaurants,-31.4156333,-64.1730358
CORDOBA,CORRADINI CAFE,AV LUIS J DE TEJEDA 4594 L 3,CORDOBA,3514813028,Restaurants,-31.3989296,-64.1821289
CORDOBA,COSTA RIVERA SRL,MENDOZA 716,CORDOBA,3514717847,Lodging,-31.4035784,-64.1967152
CORDOBA,CROCCANTINO,27 DE ABRIL 340 LOCAL 6,CORDOBA,3514264053,Restaurants,-31.385465,-64.2067269
CORDOBA,CUNEO SA,CNO PAJAS BLANCA KM 5 1/2,CORDOBA,051-921907,Lodging,-31.3384857,-64.1652908
CORDOBA,DELICITY,AEROPUERTO INT CORDOBA 1 CAMINO PAJAS,CORDOBA,4750438,Restaurants,-31.3989296,-64.1821289
CORDOBA,DELICITY,CAAMANO Y BAZAN 4495 LOC 320,Cordoba,3514769332,Restaurants,-31.383934,-64.2034843
CORDOBA,DELICITY,JOSE DE GOYECHEA 2851,CORDOBA,3514205021,Restaurants,-31.379844,-64.2142421
CORDOBA,DINO,LIBERTAD 57,CORDOBA,155586269,Restaurants,-31.408179,-64.1799113
CORDOBA,DOC VINOS Y COCINA,CONCEPCION ARENALES 1018 BO ROGELIO MA,CORDOBA,3514608012,Restaurants,-31.3989296,-64.1821289
CORDOBA,DOCTA SUITES,27 DE ABRIL 876,CORDOBA,3514224455,Lodging,-31.4135542,-64.1964789
CORDOBA,DON ROGELIO,FELIX OLMEDO 201,CORDOBA,3514680810,Restaurants,-31.4375935,-64.1790009
CORDOBA,DONOSTIA,HUMBERTO PRIMO 633,CORDOBA,3514216327,Restaurants,-31.4075295,-64.1907226
CORDOBA,DOS PUNTOS PE,AV HIPOLITO YRIGOYEN 165 LOC 1,CORDOBA,3514223436,Restaurants,-31.3854503,-64.2067732
CORDOBA,DOUX POEME,AV RECTA MARTINOLI 6000,CORDOBA,3543448400,Restaurants,-31.3499807,-64.2517063
CORDOBA,DUCAL SUITES HOTEL,CORRIENTES 207,CORDOBA,0351-4268888,Lodging,-31.4201734,-64.182951
CORDOBA,EG3 RED CIUDAD DE CORDOBA,AV SABATTINI DR A 2014,CORDOBA,325-0054,Gas Stations,-31.3863274,-64.1441172
CORDOBA,EL ARRABAL,GRAL FRUCTUOSO RIVERA 292,CORDOBA,3514602990,Restaurants,-31.4253531,-64.1928063
CORDOBA,EL BODEGON DE ARGUELLO,BVRD RICARDO ROJAS 7320,CORDOBA,3543441328,Restaurants,-31.3350449,-64.2652721
CORDOBA,EL BUHO,AV R MENENDEZ PIDAL 3575,CORDOBA,3514812921,Restaurants,-31.3852809,-64.2329205
CORDOBA,EL BUHO,24 DE SEPTIEMBRE 946,CORDOBA,3514248466,Restaurants,-31.4148939,-64.1702344
CORDOBA,EL CANDIL,AV COLON 5448,CORDOBA,3514849327,Restaurants,-31.3959238,-64.2538188
CORDOBA,EL CAUCEL,BVRD ELIAS YOFRE 865,CORDOBA,3514862969,Restaurants,-31.3821103,-64.199679
CORDOBA,EL CELTA,JERONIMO DE CABRERA 269,CORDOBA,3514730111,Restaurants,-31.3985632,-64.1808219
CORDOBA,EL CHIRINGUITO,AV RECTA MARTINOLI 8074,CORDOBA,3543446828,Restaurants,-31.3471709,-64.2732226
CORDOBA,EL CLUB DE LA MILANESA,BVRD CHACABUCO 895 LOCAL 1,CORDOBA,3514608080,Restaurants,-31.3854503,-64.2067732
CORDOBA,EL CLUB DE LA MILANESA,AV RAFAEL NUNEZ 4802,CORDOBA,3514810015,Restaurants,-31.3620969,-64.2375499
CORDOBA,EL FOGON DE LOS ARRIEROS,AV FUERZA AEREA ARGENTINA 1700 L 104,CORDOBA,3514718399,Restaurants,-31.4303527,-64.2137573
CORDOBA,EL FOGON DE LOS ARRIEROS,RODRIGUEZ DEL BUSTO 4086 LOC 4,CORDOBA,3513099416,Restaurants,-31.3854716,-64.2067414
CORDOBA,EL HOMBRE QUE FUE JUEVES,AV VELEZ SARFIELD 361 LOC 158,Cordoba,3515704158,Restaurants,-31.3849611,-64.2055952
CORDOBA,EL HOMBRE QUE FUE JUEVES,AV VELEZ SARFIEL 361 LOCAL 158,CORDOBA,3515704158,Restaurants,-31.3849611,-64.2055952
CORDOBA,EL NOBLE,MARIANO FRAGUEIRO 2199,CORDOBA,3514740789,Restaurants,-31.3909315,-64.1840091
CORDOBA,EL PATIO DE JESUS MARIA,RODR.DEL BUSTO 4086 L118,CORDOBA,3514810066,Restaurants,-31.3989296,-64.1821289
CORDOBA,EL QUIJOTE,VELEZ SARFIELD 21,CORDOBA,3514226354,Restaurants,-31.4153655,-64.1870376
CORDOBA,EL RUEDO,OB.T.Y SANABRIA 84,CORDOBA,3514224453,Restaurants,-31.3852092,-64.2061617
CORDOBA,EL SOLAR DE TEJEDA,27 DE ABRIL 23,CORDOBA,3514219702,Restaurants,-31.4169681,-64.1850435
CORDOBA,EL VIEJO STUD,AV CIUDAD DE VALPARAISO 3295,CORDOBA,3514647272,Restaurants,-31.4508306,-64.1868033
CORDOBA,EMMET BROWN LOUNGE RESTO,JUAN ANTONIO SARACHAGA 742,CORDOBA,3514743404,Restaurants,-31.3821382,-64.1996617
CORDOBA,EMPIRETECH,25 DE MAYO 267,CORDOBA,3514205127,Restaurants,-31.4158766,-64.1800427
CORDOBA,ENCANTADAS,CALLE JAVIER LOPEZ 1587,Cordoba,3514812641,Restaurants,-31.3859286,-64.2242462
CORDOBA,ENER GAS,AV OCTAVIO PINTOS 2748,CORDOBA,3512395068,Gas Stations,-31.4354942,-64.1858981
CORDOBA,ENER GAS,AV EMILIO CARAFFA 2718,CORDOBA,3514885566,Gas Stations,-31.3869273,-64.2156807
CORDOBA,ENTRE DOS PASTELERIA,AV RECTA MARTINOLI 5596,CORDOBA,3543428091,Restaurants,-31.3531442,-64.2479171
CORDOBA,ESPACIO SAN MIGUEL,ANTONIO ROSILLO 97 BO SAN IGNACIO,CORDOBA,3514840000,Restaurants,-31.3728867,-64.1586838
CORDOBA,ESSO BULNES GROC,BULNES 204,CORDOBA,43191574,Gas Stations,-31.3923912,-64.147171
CORDOBA,ESSO BULNES GROC POS,BULNES 204,CORDOBA,43191574,Gas Stations,-31.3923912,-64.147171
CORDOBA,ESSO CARAFFA GROC POS,N PABLO CABRERA 1807,CORDOBA,43191574,Gas Stations,-31.3894472,-64.203306
CORDOBA,ESSO EL ARCO GROC,AV DR AMADEO SABATTINI 4720,CORDOBA,43191574,Gas Stations,-31.3221157,-64.2679414
CORDOBA,ESSO EL ARCO GROC POS,AV DR AMADEO SABATTINI 4720,CORDOBA,43191574,Gas Stations,-31.3221157,-64.2679414
CORDOBA,ESSO GUZAMAN GROC POS,ALVEAR 831,CORDOBA,43191574,Gas Stations,-31.4075558,-64.1775674
CORDOBA,ESSO GUZMAN GROC,ALVEAR 831,CORDOBA,43191435,Gas Stations,-31.4075558,-64.1775674
CORDOBA,ESSO SAGRADA FAMILIA GROC,SAGRADA FAMILIA 1050,CORDOBA,43191574,Gas Stations,-31.3883367,-64.2299893
CORDOBA,ESSO SAGRADA FAMILIA GROC,SAGRADA FAMILIA 1050,CORDOBA,43191574,Gas Stations,-31.3883367,-64.2299893
CORDOBA,ESSO SERVICENTRO GALAXIA,BV ISABEL CATOLICA 1269,CORDOBA,051-739442,Gas Stations,-31.3872787,-64.190873
CORDOBA,ESSO SERVICENTRO RECTA MARTINOLLI,RECTA MARTINOLLI 7914,CORDOBA,3543445216,Gas Stations,-31.3473037,-64.2710223
CORDOBA,EST DE SERV PETROBRAS BANDERA BLANCA,DOMINGO F SARMIENTO 499,CORDOBA,3514299140,Gas Stations,-31.3429029,-64.3349612
CORDOBA,EST DE SERV YPF,AV FUERZA AEREA ARGENTINA 3735,CORDOBA,3514669397,Gas Stations,-31.4321254,-64.2374324
CORDOBA,EST DE SERV YPF L. FLORES SRL,AV VELEZ SARSFIELD 3474,CORDOBA,051-611397,Gas Stations,-31.4501249,-64.1999599
CORDOBA,EST.DE SERV.YPF LA QUERENCIA,AV.SABATINI 5231,CORDOBA,051-552546,Gas Stations,-31.4376267,-64.1290075
CORDOBA,EST.SERV.SAN CAYETANO SRL,AV VELEZ SARSFIELD 5000,CORDOBA,051-940253,Gas Stations,-31.4751499,-64.2026427
CORDOBA,EST.SERV.UNIVERSO,AVENIDA COLON 3380,CORDOBA,051-803482,Gas Stations,-31.4009746,-64.2250081
CORDOBA,EST.SERV.YPF MANZI SRL,COLON 4272,CORDOBA,3514858772,Gas Stations,-31.3971544,-64.2368414
CORDOBA,ESTAC DE SERV SHELL STA RITA NORTE,JUAN B JUSTO 3702,CORDOBA,3514717993,Gas Stations,-31.3812731,-64.1759766
CORDOBA,ESTAC.DE SERV.PANAMERICANA,JUAN B.JUSTO ESQ.AV.JAPON,CORDOBA,051-998150,Gas Stations,-31.3361664,-64.1917267
CORDOBA,ESTACION DE SERV EL ALA,PTE.GRL.J.A.ROCA 1360,CORDOBA,3514691500,Gas Stations,-32.710639,-61.912396
CORDOBA,ESTACION DE SERV SHELL ARMADA ARGENT,AV ARMADA ARGENTINA 982,CORDOBA,3514620222,Gas Stations,-31.4594365,-64.2152667
CORDOBA,ESTACION DE SERVICIO ACI,AV L N ALEM 3770,CORDOBA,3514821427,Gas Stations,-31.3658817,-64.1483206
CORDOBA,ESTACION DE SERVICIO ALEM,AV L N ALEM 310,CORDOBA,3514712128,Gas Stations,-31.3979663,-64.1702715
